j,k,i,lambda,pitch,r,c,a,a_prime,CL,CD,Cn,Ct,V_rel,dT,dQ,dP
1,5,25,3,3,32.55,1.778,0.067425,0.011369,1.501539,0.142645,0.814561,0.279775,22.589857,406.485518,4544.445322,2840.278326
1,5,26,3,3,33.713,1.718,0.067255,0.010674,1.502439,0.135199,0.805798,0.269795,23.24867,411.536291,4645.303059,2903.314412
1,5,27,3,3,34.875,1.658,0.069336,0.010566,1.551331,0.122347,0.815992,0.271366,23.91256,425.486145,4934.801372,3084.250858
1,5,28,3,3,36.038,1.598,0.069692,0.010036,1.555454,0.115634,0.795803,0.258411,24.578457,422.526617,4944.479522,3090.299701
1,5,29,3,3,37.2,1.538,0.07019,0.009554,1.557258,0.109726,0.767293,0.243101,25.246704,413.704011,4875.941323,3047.463327
1,5,30,3,3,38.363,1.478,0.070925,0.0091,1.556712,0.105862,0.730208,0.224866,25.917545,398.723245,4710.444013,2944.027508
1,5,31,3,3,39.525,1.418,0.072046,0.008747,1.556024,0.101005,0.684643,0.205541,26.590921,377.545786,4479.974934,2799.984334
1,5,32,3,3,40.688,1.358,0.073775,0.008484,1.5558,0.096353,0.630327,0.184486,27.267076,350.030148,4168.402095,2605.25131
1,5,33,3,3,41.85,1.298,0.07645,0.008302,1.5558,0.093082,0.566547,0.161123,27.9437,315.821348,3758.885405,2349.303378
1,5,34,3,3,43.013,1.238,0.080479,0.008232,1.5558,0.091059,0.491944,0.135411,28.621709,274.403979,3248.841366,2030.525854
1,5,35,3,3,44.175,1.178,0.071928,0.006837,1.2955,0.084899,0.33285,0.087401,29.30645,185.218108,2148.454778,1342.784236
1,5,36,3,3,45.57,1.106,0.084263,0.007484,1.295259,0.079152,0.231458,0.05858,30.120203,127.733684,1473.189938,920.743711
1,5,37,3,3,46.5,1.067,0.103268,0.008767,1.293127,0.072068,0.153464,0.037744,30.658057,84.649049,968.09196,605.057475
1,5,38,3,3,47.07,1.028,0.126669,0.010238,1.286267,0.067715,0.100465,0.023864,30.976538,54.505158,609.408194,380.880122
1,5,39,3,3,47.256,0.995,0.135844,0.011107,1.272114,0.057191,0.081101,0.019568,31.088218,42.894467,489.072845,305.670528
1,5,40,3,3,47.442,0.905,0.14128,0.011718,1.260008,0.047734,0.061215,0.015041,31.203574,29.667322,345.822586,216.139116
1,5,41,3,3,47.628,0.748,0.141077,0.011898,1.247105,0.039968,0.040774,0.010227,31.322358,16.457232,196.591341,122.869588
1,5,42,3,3,47.814,0.501,0.131322,0.011346,1.236843,0.034015,0.020176,0.005203,31.446431,5.497681,67.789152,42.36822
1,5,43,3,3,48,0.07,0.999945,-0.999938,1.234115,0.031425,0,0,0.001929,0,0,0
1,6,1,3,5,1.3,2.4,0.333333,5.323407,0,0.355805,0.051202,-0.03946,8.416716,4.78795,-4.796879,-2.998049
1,6,2,3,5,2.325,2.358,0.333333,2.78238,0,0.356176,0.067226,-0.055424,8.640222,6.508716,-12.476066,-7.797541
1,6,3,3,5,3.45,2.259,0.333333,1.742671,0,0.355657,0.079944,-0.070917,8.911705,7.888341,-24.141759,-15.088599
1,6,4,3,5,5.45,2.338,0.333333,0.971492,0,0.359755,0.097305,-0.098016,9.46261,11.203768,-61.506846,-38.441779
1,6,5,3,5,7.45,2.339,0.333333,0.62915,0,0.3626,0.109305,-0.124373,10.098897,14.340987,-121.569277,-75.980798
1,6,6,3,5,9.3,2.848,0.333333,0.45276,0,0.373899,0.120016,-0.152015,10.758642,21.759838,-256.322438,-160.201524
1,6,7,3,5,11.625,3.708,0.155573,0.151456,1.514919,0.267636,0.332146,0.234718,11.886818,95.711149,786.271178,491.419486
1,6,8,3,5,12.555,3.672,0.14699,0.12641,1.5138,0.266711,0.364976,0.246083,12.283606,111.219594,941.488494,588.430309
1,6,9,3,5,13.95,3.418,0.128069,0.094078,1.50651,0.260692,0.408044,0.261076,12.923579,128.117039,1143.513537,714.695961
1,6,10,3,5,15.113,3.196,0.114741,0.074247,1.500519,0.256016,0.444567,0.271581,13.465837,141.701157,1308.235254,817.647034
1,6,11,3,5,16.275,3.002,0.103997,0.05959,1.492381,0.249811,0.480755,0.280199,14.015986,155.935401,1479.134112,924.45882
1,6,12,3,5,17.438,2.833,0.095459,0.048747,1.485134,0.241688,0.516883,0.287858,14.576185,171.115312,1661.77402,1038.608763
1,6,13,3,5,18.6,2.687,0.088541,0.040526,1.47648,0.232617,0.5516,0.29385,15.14569,186.996291,1852.881676,1158.051048
1,6,14,3,5,19.763,2.561,0.082902,0.034137,1.466184,0.222825,0.584205,0.298125,15.72482,203.474074,2052.08526,1282.553288
1,6,15,3,5,20.925,2.452,0.078689,0.029411,1.462859,0.212034,0.617628,0.303082,16.313416,221.666495,2276.139923,1422.587452
1,6,16,3,5,22.088,2.358,0.075127,0.025651,1.456296,0.201213,0.64746,0.305859,16.912107,240.167901,2505.990255,1566.243909
1,6,17,3,5,23.25,2.276,0.075311,0.023681,1.510046,0.192416,0.70391,0.32234,17.51517,270.321514,2878.064776,1798.790485
1,6,18,3,5,24.413,2.203,0.073285,0.021263,1.510204,0.180382,0.731982,0.324817,18.129986,291.522868,3158.141601,1973.8385
1,6,19,3,5,25.575,2.138,0.071663,0.019274,1.508684,0.168169,0.755646,0.325651,18.751668,312.441534,3443.643723,2152.277327
1,6,20,3,5,26.738,2.078,0.07039,0.017533,1.505412,0.158616,0.77515,0.323464,19.379417,332.717114,3712.312232,2320.195145
1,6,21,3,5,27.9,2.018,0.069252,0.016054,1.501583,0.148629,0.789729,0.320056,20.01342,351.0786,3969.690866,2481.056791
1,6,22,3,5,29.063,1.958,0.068415,0.014839,1.502002,0.138814,0.801919,0.316372,20.654161,368.400973,4224.045906,2640.028691
1,6,23,3,5,30.225,1.898,0.067775,0.013766,1.502212,0.129799,0.80925,0.310929,21.299123,383.2348,4450.513349,2781.570843
1,6,24,3,5,31.388,1.838,0.067264,0.012777,1.501197,0.12305,0.81121,0.302692,21.948642,395.054256,4626.877997,2891.798748
1,6,25,3,5,32.55,1.778,0.066897,0.011939,1.500668,0.115546,0.807718,0.293664,22.60261,403.525869,4775.431288,2984.644555
1,6,26,3,5,33.713,1.718,0.066707,0.011207,1.500615,0.10855,0.798793,0.283139,23.261163,408.397444,4880.292465,3050.182791
1,6,27,3,5,34.875,1.658,0.069084,0.011136,1.5558,0.095601,0.812722,0.285918,23.924989,424.221333,5204.836158,3253.022599
1,6,28,3,5,36.038,1.598,0.069281,0.010541,1.5558,0.089798,0.790768,0.271305,24.590534,420.265966,5196.299963,3247.687477
1,6,29,3,5,37.2,1.538,0.069641,0.010008,1.554135,0.084656,0.760944,0.254535,25.258525,410.664811,5110.055456,3193.78466
1,6,30,3,5,38.363,1.478,0.070291,0.009522,1.551453,0.081265,0.723321,0.235204,25.929275,395.320114,4931.464923,3082.165577
1,6,31,3,5,39.525,1.418,0.071294,0.009137,1.548079,0.077001,0.677139,0.214606,26.602574,373.735399,4681.661027,2926.038142
1,6,32,3,5,40.688,1.358,0.072934,0.008854,1.545994,0.072833,0.622778,0.192429,27.278777,346.134767,4351.606892,2719.754308
1,6,33,3,5,41.85,1.298,0.075545,0.008664,1.544991,0.06987,0.559482,0.168077,27.955642,312.149353,3924.462187,2452.788867
1,6,34,3,5,43.013,1.238,0.079508,0.008599,1.544371,0.068041,0.485674,0.141368,28.634165,271.142086,3394.702376,2121.688985
1,6,35,3,5,44.175,1.178,0.070566,0.007165,1.278317,0.062752,0.326324,0.09155,29.31936,181.746341,2252.430985,1407.769366
1,6,36,3,5,45.57,1.106,0.082384,0.007807,1.273061,0.05811,0.226015,0.061046,30.134687,124.849767,1536.705702,960.441064
1,6,37,3,5,46.5,1.067,0.100697,0.009145,1.266901,0.052136,0.149328,0.03915,30.676082,82.464662,1005.329241,628.330775
1,6,38,3,5,47.07,1.028,0.123527,0.010662,1.260772,0.048202,0.097756,0.0248,30.997364,53.106451,634.167866,396.354916
1,6,39,3,5,47.256,0.995,0.132308,0.011515,1.245291,0.038916,0.07879,0.020238,31.109642,41.729989,506.522684,316.576677
1,6,40,3,5,47.442,0.905,0.137568,0.012112,1.233185,0.030456,0.059454,0.015507,31.22502,28.853329,357.038864,223.14929
1,6,41,3,5,47.628,0.748,0.136676,0.012191,1.214563,0.024078,0.039381,0.010444,31.34285,15.915686,201.028733,125.642958
1,6,42,3,5,47.814,0.501,0.12404,0.011216,1.175551,0.021804,0.018963,0.005118,31.462907,5.172572,66.745279,41.715799
1,6,43,3,5,48,0.07,0.999945,-0.999938,1.149496,0.020375,0,0,0.001929,0,0,0
1,7,1,3,7,1.3,2.4,0.333333,5.323407,0,0.355805,0.051202,-0.03946,8.416716,4.78795,-4.796879,-2.998049
1,7,2,3,7,2.325,2.358,0.333333,2.78238,0,0.356176,0.067226,-0.055424,8.640222,6.508716,-12.476066,-7.797541
1,7,3,3,7,3.45,2.259,0.333333,1.742671,0,0.355657,0.079944,-0.070917,8.911705,7.888341,-24.141759,-15.088599
1,7,4,3,7,5.45,2.338,0.333333,0.971492,0,0.359755,0.097305,-0.098016,9.46261,11.203768,-61.506846,-38.441779
1,7,5,3,7,7.45,2.339,0.333333,0.62915,0,0.3626,0.109305,-0.124373,10.098897,14.340987,-121.569277,-75.980798
1,7,6,3,7,9.3,2.848,0.333333,0.45276,0,0.373899,0.120016,-0.152015,10.758642,21.759838,-256.322438,-160.201524
1,7,7,3,7,11.625,3.708,0.151541,0.151565,1.489433,0.247086,0.322024,0.233802,11.916054,93.251323,787.061919,491.913699
1,7,8,3,7,12.555,3.672,0.143218,0.12659,1.488494,0.245907,0.354095,0.245395,12.310843,108.382974,943.024585,589.390365
1,7,9,3,7,13.95,3.418,0.124879,0.094438,1.482876,0.238852,0.396504,0.261189,12.947429,124.953914,1148.236521,717.647825
1,7,10,3,7,15.113,3.196,0.111881,0.07464,1.477675,0.233609,0.432371,0.272282,13.487442,138.256538,1315.823193,822.389496
1,7,11,3,7,16.275,3.002,0.101456,0.059993,1.469593,0.226901,0.467754,0.281385,14.03539,152.138887,1489.511335,930.944584
1,7,12,3,7,17.438,2.833,0.09324,0.049259,1.46465,0.217846,0.503741,0.290272,14.594334,167.180416,1679.883273,1049.927045
1,7,13,3,7,18.6,2.687,0.086698,0.041202,1.460311,0.207463,0.53912,0.298231,15.163057,183.184799,1884.818194,1178.011371
1,7,14,3,7,19.763,2.561,0.081348,0.034889,1.453359,0.196714,0.572304,0.304237,15.741429,199.750089,2098.579814,1311.612383
1,7,15,3,7,20.925,2.452,0.077073,0.029989,1.44652,0.186659,0.60396,0.308588,16.328775,217.169409,2321.857237,1451.160773
1,7,16,3,7,22.088,2.358,0.073623,0.026213,1.44061,0.175696,0.633588,0.312141,16.926829,235.431495,2561.912931,1601.195582
1,7,17,3,7,23.25,2.276,0.074432,0.024549,1.507309,0.164041,0.695039,0.333867,17.530528,267.383028,2986.219752,1866.387345
1,7,18,3,7,24.413,2.203,0.072279,0.021971,1.503297,0.1531,0.721239,0.335328,18.144405,287.701275,3265.525658,2040.953536
1,7,19,3,7,25.575,2.138,0.070711,0.019933,1.501708,0.141252,0.744867,0.336479,18.765537,308.440428,3563.416663,2227.135414
1,7,20,3,7,26.738,2.078,0.069647,0.018225,1.502436,0.131285,0.76634,0.335986,19.393134,329.401728,3861.485908,2413.428693
1,7,21,3,7,27.9,2.018,0.068644,0.016743,1.500927,0.121261,0.782231,0.333565,20.026878,348.213186,4142.80811,2589.255068
1,7,22,3,7,29.063,1.958,0.067808,0.015475,1.500641,0.111946,0.794279,0.329728,20.667211,365.352675,4407.933699,2754.958562
1,7,23,3,7,30.225,1.898,0.067185,0.014362,1.500551,0.103315,0.801695,0.324205,21.311834,380.110259,4646.081608,2903.801005
1,7,24,3,7,31.388,1.838,0.066737,0.013356,1.50045,0.096643,0.804376,0.31625,21.961175,392.173631,4839.642079,3024.776299
1,7,25,3,7,32.55,1.778,0.066447,0.012508,1.501197,0.089195,0.801838,0.307487,22.615,401.027612,5005.709028,3128.568143
1,7,26,3,7,33.713,1.718,0.066336,0.011767,1.502521,0.082231,0.793937,0.297138,23.273454,406.343724,5126.997334,3204.373334
1,7,27,3,7,34.875,1.658,0.068231,0.011525,1.545766,0.072161,0.8022,0.295732,23.936111,419.118542,5388.492867,3367.808042
1,7,28,3,7,36.038,1.598,0.068363,0.010897,1.543985,0.066901,0.779823,0.280317,24.601431,414.816843,5373.666306,3358.541441
1,7,29,3,7,37.2,1.538,0.068677,0.01034,1.541026,0.062218,0.749939,0.262842,25.269263,405.07021,5281.315063,3300.821915
1,7,30,3,7,38.363,1.478,0.069296,0.009841,1.537596,0.059141,0.712636,0.242924,25.939963,389.801512,5097.528875,3185.955547
1,7,31,3,7,39.525,1.418,0.070253,0.009441,1.533286,0.055273,0.66683,0.221609,26.613236,368.340531,4838.318979,3023.949362
1,7,32,3,7,40.688,1.358,0.071744,0.009128,1.528329,0.051761,0.612215,0.198288,27.289398,340.529157,4487.597369,2804.748356
1,7,33,3,7,41.85,1.298,0.074183,0.008916,1.524444,0.049387,0.548995,0.172853,27.96635,306.533045,4039.062248,2524.413905
1,7,34,3,7,43.013,1.238,0.077996,0.008844,1.522053,0.047926,0.476033,0.145288,28.645254,265.96564,3491.552844,2182.220528
1,7,35,3,7,44.175,1.178,0.06881,0.007387,1.253058,0.043476,0.317864,0.094297,29.330747,177.172246,2321.818835,1451.136772
1,7,36,3,7,45.57,1.106,0.080247,0.008044,1.246314,0.039509,0.21985,0.062823,30.147616,121.548713,1582.778375,989.236484
1,7,37,3,7,46.5,1.067,0.098049,0.00936,1.237676,0.034498,0.144907,0.040171,30.689824,80.095225,1032.491537,645.30721
1,7,38,3,7,47.07,1.028,0.120256,0.010996,1.23356,0.030847,0.094956,0.025524,31.016047,51.647576,653.453234,408.408271
1,7,39,3,7,47.256,0.995,0.127547,0.011713,1.207552,0.023669,0.075746,0.020514,31.128579,40.166291,514.052811,321.283007
1,7,40,3,7,47.442,0.905,0.127716,0.011712,1.153783,0.0206,0.054865,0.014896,31.240989,26.653464,343.324475,214.577797
1,7,41,3,7,47.628,0.748,0.123362,0.011349,1.106242,0.018103,0.035253,0.009642,31.355712,14.25906,185.757866,116.098666
1,7,42,3,7,47.814,0.501,0.111485,0.010366,1.065376,0.016484,0.016909,0.004693,31.473703,4.615373,61.246724,38.279203
1,7,43,3,7,48,0.07,0.999945,-0.999938,1.017568,0.01522,0,0,0.001929,0,0,0
1,8,1,3,9,1.3,2.4,0.333333,5.323407,0,0.355805,0.051202,-0.03946,8.416716,4.78795,-4.796879,-2.998049
1,8,2,3,9,2.325,2.358,0.333333,2.78238,0,0.356176,0.067226,-0.055424,8.640222,6.508716,-12.476066,-7.797541
1,8,3,3,9,3.45,2.259,0.333333,1.742671,0,0.355657,0.079944,-0.070917,8.911705,7.888341,-24.141759,-15.088599
1,8,4,3,9,5.45,2.338,0.333333,0.971492,0,0.359755,0.097305,-0.098016,9.46261,11.203768,-61.506846,-38.441779
1,8,5,3,9,7.45,2.339,0.333333,0.62915,0,0.3626,0.109305,-0.124373,10.098897,14.340987,-121.569277,-75.980798
1,8,6,3,9,9.3,2.848,0.333333,0.45276,0,0.373899,0.120016,-0.152015,10.758642,21.759838,-256.322438,-160.201524
1,8,7,3,9,11.625,3.708,0.147668,0.152208,1.466908,0.224672,0.312375,0.233746,11.946936,90.926638,790.956311,494.347694
1,8,8,3,9,12.555,3.672,0.139608,0.127242,1.466311,0.223238,0.343764,0.245666,12.339661,105.714035,948.490751,592.806719
1,8,9,3,9,13.95,3.418,0.121928,0.095282,1.463753,0.214938,0.385908,0.262705,12.972812,122.092026,1159.4312,724.6445
1,8,10,3,9,15.113,3.196,0.109402,0.075564,1.461161,0.208785,0.421706,0.274977,13.510343,135.304331,1333.364736,833.35296
1,8,11,3,9,16.275,3.002,0.099397,0.061003,1.456228,0.201106,0.457293,0.285542,14.05646,149.183194,1516.062345,947.538965
1,8,12,3,9,17.438,2.833,0.091328,0.050107,1.450268,0.19217,0.492395,0.294692,14.61346,163.843327,1709.937242,1068.710776
1,8,13,3,9,18.6,2.687,0.084839,0.041878,1.443966,0.182191,0.526564,0.302582,15.180527,179.330781,1916.724265,1197.952666
1,8,14,3,9,19.763,2.561,0.079694,0.035561,1.438484,0.171103,0.559703,0.309627,15.75783,195.759442,2140.210309,1337.631443
1,8,15,3,9,20.925,2.452,0.075662,0.030789,1.435853,0.160173,0.592455,0.315972,16.345387,213.466089,2382.248544,1488.90534
1,8,16,3,9,22.088,2.358,0.072674,0.027109,1.437188,0.148077,0.624743,0.322485,16.942381,232.571706,2651.679664,1657.29979
1,8,17,3,9,23.25,2.276,0.073474,0.025335,1.502231,0.136918,0.685381,0.344229,17.545294,264.112054,3084.09105,1927.556906
1,8,18,3,9,24.413,2.203,0.071524,0.02277,1.501602,0.125746,0.713088,0.347247,18.158747,284.899823,3386.947185,2116.841991
1,8,19,3,9,25.575,2.138,0.070029,0.020684,1.500658,0.114232,0.737124,0.348918,18.779346,305.683469,3700.580921,2312.863076
1,8,20,3,9,26.738,2.078,0.068973,0.018911,1.500574,0.104785,0.758343,0.348394,19.40643,326.411509,4009.578517,2505.986573
1,8,21,3,9,27.9,2.018,0.068008,0.017418,1.500423,0.094886,0.775038,0.346619,20.040254,345.472425,4310.69515,2694.184469
1,8,22,3,9,29.063,1.958,0.067331,0.016129,1.50188,0.085604,0.788218,0.343475,20.67997,363.01255,4597.384749,2873.365468
1,8,23,3,9,30.225,1.898,0.066836,0.015011,1.50407,0.076995,0.797083,0.338681,21.324388,378.368973,4859.246552,3037.029095
1,8,24,3,9,31.388,1.838,0.06652,0.014002,1.506476,0.07032,0.801374,0.331394,21.973566,391.150894,5077.128383,3173.205239
1,8,25,3,9,32.55,1.778,0.066338,0.013141,1.509184,0.063059,0.800194,0.322932,22.627183,400.636526,5262.814347,3289.258967
1,8,26,3,9,33.713,1.718,0.066304,0.01238,1.511731,0.056399,0.793252,0.312515,23.285417,406.410435,5397.864672,3373.66542
1,8,27,3,9,34.875,1.658,0.06704,0.011796,1.52747,0.051236,0.78769,0.302506,23.946187,411.884155,5516.55788,3447.848675
1,8,28,3,9,36.038,1.598,0.066961,0.011105,1.520565,0.047016,0.763296,0.285502,24.61109,406.344494,5477.356476,3423.347797
1,8,29,3,9,37.2,1.538,0.067112,0.010505,1.513733,0.043184,0.732281,0.266854,25.278605,395.824964,5365.895694,3353.684809
1,8,30,3,9,38.363,1.478,0.06764,0.009986,1.508377,0.040626,0.695044,0.246327,25.949157,380.448489,5172.594785,3232.871741
1,8,31,3,9,39.525,1.418,0.068472,0.009562,1.50165,0.037412,0.649367,0.224285,26.622273,358.938162,4900.048887,3062.530554
1,8,32,3,9,40.688,1.358,0.069833,0.009232,1.494609,0.034479,0.595359,0.200366,27.298376,331.371342,4537.608755,2836.005472
1,8,33,3,9,41.85,1.298,0.072143,0.009009,1.489243,0.032524,0.533336,0.174517,27.975425,297.983084,4080.592225,2550.370141
1,8,34,3,9,43.013,1.238,0.075811,0.008937,1.485956,0.031327,0.462148,0.146674,28.654671,258.378095,3527.1709,2204.481812
1,8,35,3,9,44.175,1.178,0.067151,0.007579,1.228973,0.026071,0.309898,0.096657,29.341039,172.853448,2381.606882,1488.504301
1,8,36,3,9,45.57,1.106,0.07748,0.008145,1.209744,0.023797,0.211988,0.063537,30.158807,117.288917,1601.971342,1001.232089
1,8,37,3,9,46.5,1.067,0.092685,0.009211,1.177044,0.021891,0.136597,0.039488,30.701502,75.559282,1015.698857,634.811786
1,8,38,3,9,47.07,1.028,0.111812,0.010629,1.154985,0.020663,0.087848,0.024541,31.029772,47.823848,628.843242,393.027026
1,8,39,3,9,47.256,0.995,0.115021,0.010876,1.098348,0.017766,0.067794,0.018908,31.140224,35.976595,474.16203,296.351269
1,8,40,3,9,47.442,0.905,0.114508,0.010797,1.043628,0.015639,0.048795,0.013625,31.252115,23.721741,314.240874,196.400546
1,8,41,3,9,47.628,0.748,0.108315,0.01021,0.980657,0.014772,0.030669,0.008594,31.365614,12.412908,165.659084,103.536928
1,8,42,3,9,47.814,0.501,0.096081,0.009104,0.925643,0.014154,0.014416,0.004082,31.481423,3.936924,53.302089,33.313806
1,8,43,3,9,48,0.07,0.999945,-0.999938,0.841734,0.013232,0,0,0.001929,0,0,0
1,9,1,3,11,1.3,2.4,0.333333,5.323407,0,0.355805,0.051202,-0.03946,8.416716,4.78795,-4.796879,-2.998049
1,9,2,3,11,2.325,2.358,0.333333,2.78238,0,0.356176,0.067226,-0.055424,8.640222,6.508716,-12.476066,-7.797541
1,9,3,3,11,3.45,2.259,0.333333,1.742671,0,0.355657,0.079944,-0.070917,8.911705,7.888341,-24.141759,-15.088599
1,9,4,3,11,5.45,2.338,0.333333,0.971492,0,0.359755,0.097305,-0.098016,9.46261,11.203768,-61.506846,-38.441779
1,9,5,3,11,7.45,2.339,0.333333,0.62915,0,0.3626,0.109305,-0.124373,10.098897,14.340987,-121.569277,-75.980798
1,9,6,3,11,9.3,2.848,0.333333,0.45276,0,0.373899,0.120016,-0.152015,10.758642,21.759838,-256.322438,-160.201524
1,9,7,3,11,11.625,3.708,0.144561,0.154378,1.454741,0.198792,0.304727,0.236233,11.98015,89.194396,803.821407,502.388379
1,9,8,3,11,12.555,3.672,0.136699,0.129122,1.45382,0.197391,0.335486,0.248467,12.370528,103.685148,964.111976,602.569985
1,9,9,3,11,13.95,3.418,0.119235,0.096525,1.448575,0.189681,0.376234,0.265339,12.999019,119.512685,1175.795015,734.871884
1,9,10,3,11,15.113,3.196,0.106932,0.076517,1.444767,0.183741,0.411063,0.277729,13.533401,132.340085,1351.310166,844.568854
1,9,11,3,11,16.275,3.002,0.097217,0.061883,1.440666,0.175804,0.446227,0.289027,14.07731,146.005312,1539.120678,961.950424
1,9,12,3,11,17.438,2.833,0.089479,0.051019,1.437316,0.16625,0.481509,0.299511,14.632741,160.644342,1742.490865,1089.056791
1,9,13,3,11,18.6,2.687,0.08339,0.042899,1.435922,0.155306,0.516799,0.309519,15.198734,176.427737,1965.375601,1228.359751
1,9,14,3,11,19.763,2.561,0.078739,0.036822,1.43892,0.142894,0.552687,0.319846,15.776047,193.75294,2215.964467,1384.977792
1,9,15,3,11,20.925,2.452,0.075517,0.032323,1.450924,0.129755,0.591044,0.331563,16.36276,213.410798,2505.112577,1565.695361
1,9,16,3,11,22.088,2.358,0.073551,0.029056,1.473406,0.11462,0.632409,0.34569,16.960087,235.917952,2848.4319,1780.269937
1,9,17,3,11,23.25,2.276,0.07269,0.026175,1.500628,0.110161,0.677486,0.355352,17.559794,261.501449,3189.011189,1993.131993
1,9,18,3,11,24.413,2.203,0.070817,0.023552,1.50049,0.099304,0.705471,0.358909,18.17262,282.287509,3506.043705,2191.277316
1,9,19,3,11,25.575,2.138,0.06945,0.021446,1.501449,0.087874,0.730512,0.361534,18.792794,303.375491,3839.882697,2399.926686
1,9,20,3,11,26.738,2.078,0.068528,0.019661,1.503544,0.078453,0.752968,0.361992,19.419556,324.53637,4171.710423,2607.319015
1,9,21,3,11,27.9,2.018,0.06776,0.018176,1.507117,0.068541,0.771816,0.361527,20.053109,344.477549,4501.863021,2813.664388
1,9,22,3,11,29.063,1.958,0.067199,0.016862,1.510506,0.059602,0.786342,0.358936,20.692444,362.585418,4810.126597,3006.329123
1,9,23,3,11,30.225,1.898,0.066787,0.015709,1.513874,0.05151,0.796205,0.354294,21.336447,378.37968,5089.011994,3180.632496
1,9,24,3,11,31.388,1.838,0.066521,0.014659,1.51674,0.045404,0.801102,0.346839,21.985235,391.433855,5319.394288,3324.62143
1,9,25,3,11,32.55,1.778,0.066387,0.013755,1.519824,0.038983,0.800528,0.337936,22.638365,401.200224,5512.765182,3445.478239
1,9,26,3,11,33.713,1.718,0.066394,0.012953,1.522635,0.033222,0.794112,0.326912,23.296123,407.225233,5651.73343,3532.333394
1,9,27,3,11,34.875,1.658,0.065203,0.011864,1.493482,0.034068,0.765431,0.30402,23.954726,400.530692,5548.116858,3467.573036
1,9,28,3,11,36.038,1.598,0.065016,0.011145,1.483913,0.030582,0.740459,0.286302,24.619308,394.450255,5496.367111,3435.229444
1,9,29,3,11,37.2,1.538,0.065106,0.01053,1.475585,0.027383,0.709707,0.267259,25.286555,383.86427,5377.418568,3360.886605
1,9,30,3,11,38.363,1.478,0.065665,0.010016,1.471103,0.025262,0.674107,0.246871,25.956942,369.20953,5187.117516,3241.948448
1,9,31,3,11,39.525,1.418,0.066531,0.009597,1.465478,0.022601,0.630354,0.224911,26.629877,348.627545,4916.541427,3072.838392
1,9,32,3,11,40.688,1.358,0.067982,0.009278,1.460891,0.020292,0.578999,0.201197,27.305794,322.440902,4558.909492,2849.318432
1,9,33,3,11,41.85,1.298,0.070338,0.009071,1.458556,0.018939,0.519843,0.175552,27.982943,290.600303,4107.008927,2566.88058
1,9,34,3,11,43.013,1.238,0.07408,0.00901,1.457115,0.018104,0.451102,0.147752,28.662129,252.333281,3554.937798,2221.836124
1,9,35,3,11,44.175,1.178,0.060918,0.007028,1.120157,0.018834,0.280129,0.089398,29.346493,156.307005,2203.564212,1377.227633
1,9,36,3,11,45.57,1.106,0.069753,0.007495,1.09523,0.017645,0.190037,0.058242,30.16493,105.186633,1469.048036,918.155022
