j,k,i,lambda,pitch,r,c,a,a_prime,CL,CD,Cn,Ct,V_rel,dT,dQ,dP
1,5,23,3,3,30.225,1.898,0.051119,0.00996,1.507195,0.163698,1.422402,0.524603,21.308152,674.175089,7515.323932,4697.077457
1,5,24,3,3,31.388,1.838,0.050667,0.009216,1.504661,0.156657,1.424483,0.509307,21.956678,694.222617,7790.851672,4869.282295
1,5,25,3,3,32.55,1.778,0.050124,0.008552,1.501724,0.148998,1.425366,0.495688,22.609806,712.548727,8065.805746,5041.128591
1,5,26,3,3,33.713,1.718,0.049612,0.007964,1.501667,0.141592,1.428523,0.484121,23.267898,730.781266,8349.324523,5218.327827
1,5,27,3,3,34.875,1.658,0.05053,0.007794,1.548928,0.128972,1.47297,0.496158,23.930902,769.235252,9036.479417,5647.799635
1,5,28,3,3,36.038,1.598,0.049883,0.007276,1.551165,0.122617,1.478132,0.48608,24.596761,785.974547,9314.584615,5821.615385
1,5,29,3,3,37.2,1.538,0.049252,0.006802,1.554885,0.116561,1.484456,0.47712,25.265265,801.556287,9583.797152,5989.87322
1,5,30,3,3,38.363,1.478,0.048514,0.006332,1.557411,0.112447,1.490082,0.466722,25.936964,814.864921,9791.428389,6119.642743
1,5,31,3,3,39.525,1.418,0.047587,0.005886,1.557008,0.107958,1.492511,0.456445,26.611239,824.3023,9963.895687,6227.434804
1,5,32,3,3,40.688,1.358,0.046572,0.005466,1.556429,0.103868,1.494632,0.446471,27.288749,831.311949,10103.900177,6314.93761
1,5,33,3,3,41.85,1.298,0.045489,0.005057,1.55608,0.101398,1.497256,0.435765,27.967762,836.08195,10183.572437,6364.732773
1,5,34,3,3,43.013,1.238,0.044336,0.00466,1.555954,0.100511,1.500364,0.42427,28.649304,838.509653,10198.908158,6374.317599
1,5,35,3,3,44.175,1.178,0.035327,0.003403,1.281281,0.096259,1.241674,0.330442,29.334855,692.28278,8138.56346,5086.602163
1,5,36,3,3,45.57,1.106,0.034102,0.003105,1.285513,0.092878,1.247545,0.323734,30.158301,690.220187,8162.038338,5101.273961
1,5,37,3,3,46.5,1.067,0.033547,0.002959,1.290069,0.089238,1.252601,0.3213,30.70893,693.216917,8268.372038,5167.732523
1,5,38,3,3,47.07,1.028,0.032629,0.002803,1.289853,0.089411,1.253501,0.316939,31.046771,683.145652,8130.341262,5081.463289
1,5,39,3,3,47.256,0.995,0.031693,0.002805,1.294916,0.078012,1.255049,0.328243,31.160521,666.892693,8242.28422,5151.427638
1,5,40,3,3,47.442,0.905,0.028625,0.002591,1.288189,0.068915,1.245883,0.334596,31.274833,606.566876,7728.328575,4830.20536
1,5,41,3,3,47.628,0.748,0.023358,0.002157,1.276233,0.061186,1.231925,0.338931,31.389716,499.371004,6543.536459,4089.710287
1,5,42,3,3,47.814,0.501,0.015463,0.001461,1.268625,0.053808,1.221905,0.345331,31.505265,334.198108,4516.036665,2822.522916
1,5,43,3,3,48,0.07,0.002212,0.000214,1.260299,0.047912,1.211032,0.352207,31.621891,46.622123,650.841678,406.776049
1,6,1,3,5,1.3,2.4,0.333333,5.323407,0,0.355805,0.281824,-0.217192,8.416716,26.353407,-26.402549,-16.501593
1,6,2,3,5,2.325,2.358,0.333333,2.78238,0,0.356176,0.27482,-0.226573,8.640222,26.607543,-51.001986,-31.876241
1,6,3,3,5,3.45,2.259,0.333333,1.742671,0,0.355657,0.26606,-0.236017,8.911705,26.253039,-80.345735,-50.216084
1,6,4,3,5,5.45,2.338,0.333333,0.971492,0,0.359755,0.253457,-0.25531,9.46261,29.183226,-160.211122,-100.131951
1,6,5,3,5,7.45,2.339,0.333333,0.62915,0,0.3626,0.239366,-0.272365,10.098897,31.405291,-266.224248,-166.390155
1,6,6,3,5,9.3,2.848,0.333333,0.45276,0,0.373899,0.231689,-0.293463,10.758642,42.007131,-494.827674,-309.267296
1,6,7,3,5,11.625,3.708,0.076561,0.08393,1.582511,0.30737,1.260762,1.004638,12.136571,378.728156,3508.301652,2192.688532
1,6,8,3,5,12.555,3.672,0.075576,0.071932,1.57042,0.302703,1.280784,0.95783,12.498248,404.054116,3793.752038,2371.095024
1,6,9,3,5,13.95,3.418,0.069763,0.055274,1.548313,0.290374,1.29524,0.89663,13.083819,416.825197,4025.233401,2515.770876
1,6,10,3,5,15.113,3.196,0.065304,0.044913,1.534487,0.280596,1.307099,0.851397,13.593366,424.553114,4179.325992,2612.078745
1,6,11,3,5,16.275,3.002,0.06159,0.037059,1.518888,0.270739,1.314786,0.807254,14.118754,432.734097,4324.11635,2702.572718
1,6,12,3,5,17.438,2.833,0.058541,0.031155,1.505509,0.259865,1.320946,0.767587,14.660631,442.384098,4482.691505,2801.68219
1,6,13,3,5,18.6,2.687,0.056051,0.026533,1.491039,0.248787,1.32376,0.729898,15.215486,452.909467,4644.908719,2903.06795
1,6,14,3,5,19.763,2.561,0.054143,0.023013,1.480856,0.236316,1.327131,0.698215,15.784054,465.718052,4842.29387,3026.433669
1,6,15,3,5,20.925,2.452,0.052545,0.020119,1.467837,0.225444,1.327289,0.66609,16.363246,479.277927,5032.92482,3145.578013
1,6,16,3,5,22.088,2.358,0.051505,0.017959,1.462992,0.212467,1.331493,0.642351,16.954323,496.370887,5289.272201,3305.795125
1,6,17,3,5,23.25,2.276,0.052622,0.01684,1.511638,0.203827,1.382553,0.644315,17.552247,533.190131,5777.25814,3610.786337
1,6,18,3,5,24.413,2.203,0.052106,0.015354,1.509908,0.190893,1.387585,0.625197,18.162175,554.590477,6100.298506,3812.686566
1,6,19,3,5,25.575,2.138,0.051808,0.014152,1.510398,0.17721,1.39322,0.609626,18.780042,577.807611,6466.099536,4041.31221
1,6,20,3,5,26.738,2.078,0.051555,0.013039,1.508168,0.166617,1.397185,0.59178,19.404917,601.292499,6809.595795,4255.997372
1,6,21,3,5,27.9,2.018,0.0512,0.012044,1.504387,0.155944,1.39887,0.575033,20.036395,623.304587,7148.589182,4467.868239
1,6,22,3,5,29.063,1.958,0.050828,0.011152,1.50112,0.146113,1.400652,0.559362,20.674553,644.729943,7483.093091,4676.933182
1,6,23,3,5,30.225,1.898,0.050545,0.010386,1.502279,0.136523,1.405859,0.546848,21.317916,666.945028,7841.179415,4900.737134
1,6,24,3,5,31.388,1.838,0.050188,0.009647,1.502139,0.129313,1.41037,0.532916,21.966377,687.952119,8159.196936,5099.498085
1,6,25,3,5,32.55,1.778,0.049719,0.008978,1.500984,0.121638,1.413199,0.520208,22.619384,707.065197,8471.960806,5294.975504
1,6,26,3,5,33.713,1.718,0.049216,0.008366,1.500661,0.114558,1.41656,0.508395,23.277247,725.243622,8775.011905,5484.382441
1,6,27,3,5,34.875,1.658,0.050417,0.008236,1.556104,0.101567,1.468744,0.52399,23.940193,767.624257,9550.797273,5969.248296
1,6,28,3,5,36.038,1.598,0.049758,0.007675,1.5558,0.095846,1.472114,0.512425,24.605544,783.333934,9826.447955,6141.529972
1,6,29,3,5,37.2,1.538,0.049026,0.007153,1.5558,0.090594,1.475552,0.501465,25.273674,797.278965,10079.512569,6299.695356
1,6,30,3,5,38.363,1.478,0.048226,0.006648,1.5558,0.087026,1.479259,0.489774,25.945066,809.451869,10281.467601,6425.917251
1,6,31,3,5,39.525,1.418,0.04724,0.006169,1.552888,0.083079,1.479746,0.478242,26.619025,817.730708,10445.816214,6528.635134
1,6,32,3,5,40.688,1.358,0.046122,0.005719,1.550049,0.079491,1.480103,0.467189,27.296365,823.690483,10578.680154,6611.675096
1,6,33,3,5,41.85,1.298,0.045017,0.00529,1.548327,0.077313,1.48171,0.455881,27.975106,827.835617,10659.289914,6662.056196
1,6,34,3,5,43.013,1.238,0.043868,0.004879,1.547707,0.07653,1.484551,0.444253,28.656417,830.084659,10684.584399,6677.865249
1,6,35,3,5,44.175,1.178,0.035317,0.003687,1.289784,0.06991,1.24107,0.358017,29.34229,692.296814,8822.181168,5513.86323
1,6,36,3,5,45.57,1.106,0.033903,0.003335,1.286325,0.067751,1.240269,0.347788,30.165143,686.506149,8772.48436,5482.802725
1,6,37,3,5,46.5,1.067,0.033147,0.003145,1.282594,0.065422,1.237987,0.341637,30.715313,685.414157,8795.388196,5497.117622
1,6,38,3,5,47.07,1.028,0.032253,0.002983,1.282769,0.065531,1.239308,0.337499,31.052989,675.681387,8661.236688,5413.27293
1,6,39,3,5,47.256,0.995,0.03096,0.002915,1.271862,0.056947,1.226526,0.341335,31.165897,651.961157,8573.995106,5358.746941
1,6,40,3,5,47.442,0.905,0.027898,0.002675,1.261993,0.04895,1.214715,0.345675,31.279472,591.567549,7986.594535,4991.621584
1,6,41,3,5,47.628,0.748,0.022771,0.002223,1.250444,0.041905,1.201362,0.349421,31.393403,487.096473,6747.645607,4217.278504
1,6,42,3,5,47.814,0.501,0.015038,0.001496,1.239571,0.035598,1.188574,0.35369,31.50758,325.129764,4626.028263,2891.267664
1,6,43,3,5,48,0.07,0.002157,0.000219,1.23285,0.030108,1.179362,0.360458,31.622202,45.4038,666.102301,416.313938
1,7,1,3,7,1.3,2.4,0.333333,5.323407,0,0.355805,0.281824,-0.217192,8.416716,26.353407,-26.402549,-16.501593
1,7,2,3,7,2.325,2.358,0.333333,2.78238,0,0.356176,0.27482,-0.226573,8.640222,26.607543,-51.001986,-31.876241
1,7,3,3,7,3.45,2.259,0.333333,1.742671,0,0.355657,0.26606,-0.236017,8.911705,26.253039,-80.345735,-50.216084
1,7,4,3,7,5.45,2.338,0.333333,0.971492,0,0.359755,0.253457,-0.25531,9.46261,29.183226,-160.211122,-100.131951
1,7,5,3,7,7.45,2.339,0.333333,0.62915,0,0.3626,0.239366,-0.272365,10.098897,31.405291,-266.224248,-166.390155
1,7,6,3,7,9.3,2.848,0.333333,0.45276,0,0.373899,0.231689,-0.293463,10.758642,42.007131,-494.827674,-309.267296
1,7,7,3,7,11.625,3.708,0.074436,0.082809,1.550038,0.29154,1.226015,0.99222,12.147468,368.95182,3471.160848,2169.47553
1,7,8,3,7,12.555,3.672,0.073528,0.071277,1.540738,0.285019,1.246395,0.94953,12.509947,393.941747,3767.921226,2354.950766
1,7,9,3,7,13.95,3.418,0.067854,0.054917,1.519325,0.271013,1.260027,0.89114,13.095211,406.199534,4007.55676,2504.722975
1,7,10,3,7,15.113,3.196,0.063526,0.044714,1.506135,0.260383,1.27173,0.847906,13.60424,413.72628,4168.852102,2605.532564
1,7,11,3,7,16.275,3.002,0.059943,0.037009,1.491942,0.249476,1.2798,0.806376,14.129325,421.850316,4325.882758,2703.676724
1,7,12,3,7,17.438,2.833,0.057057,0.031269,1.481621,0.237277,1.287574,0.770491,14.67111,431.824609,4506.083543,2816.302214
1,7,13,3,7,18.6,2.687,0.054644,0.026702,1.467839,0.225445,1.29061,0.734644,15.225763,442.164036,4681.431199,2925.894499
1,7,14,3,7,19.763,2.561,0.052936,0.023333,1.462679,0.21145,1.297351,0.707828,15.794449,455.867556,4915.434255,3072.14641
1,7,15,3,7,20.925,2.452,0.051537,0.020558,1.455016,0.199221,1.301449,0.680436,16.373763,470.55155,5147.933719,3217.458574
1,7,16,3,7,22.088,2.358,0.050425,0.01831,1.446703,0.186928,1.303463,0.654886,16.964381,486.498229,5398.892146,3374.307591
1,7,17,3,7,23.25,2.276,0.052029,0.017473,1.51054,0.174896,1.366012,0.66808,17.563197,527.468637,5997.820203,3748.637627
1,7,18,3,7,24.413,2.203,0.051477,0.015915,1.506833,0.162612,1.37017,0.647784,18.172767,548.269065,6328.059297,3955.037061
1,7,19,3,7,25.575,2.138,0.051048,0.014605,1.502189,0.150211,1.372405,0.628999,18.790125,569.786408,6678.749333,4174.218333
1,7,20,3,7,26.738,2.078,0.050886,0.0135,1.501909,0.139591,1.37845,0.612447,19.414905,593.840337,7054.662261,4409.163913
1,7,21,3,7,27.9,2.018,0.050676,0.012532,1.502032,0.1286,1.383829,0.598043,20.046372,617.216891,7442.040423,4651.275265
1,7,22,3,7,29.063,1.958,0.050384,0.011636,1.500693,0.118808,1.387739,0.583417,20.684411,639.395255,7812.342396,4882.713998
1,7,23,3,7,30.225,1.898,0.050085,0.010831,1.500625,0.109794,1.392463,0.570068,21.327492,661.183496,8181.472846,5113.420529
1,7,24,3,7,31.388,1.838,0.049751,0.010071,1.500544,0.102835,1.397475,0.556123,21.975766,682.244696,8521.783519,5326.1147
1,7,25,3,7,32.55,1.778,0.049334,0.009391,1.500428,0.095251,1.40161,0.543917,22.628626,701.840089,8865.327175,5540.829484
1,7,26,3,7,33.713,1.718,0.048889,0.00877,1.501383,0.088222,1.406472,0.532699,23.286346,720.642172,9201.702409,5751.064006
1,7,27,3,7,34.875,1.658,0.049849,0.008538,1.548458,0.077479,1.452112,0.543227,23.948494,759.457853,9908.303836,6192.689898
1,7,28,3,7,36.038,1.598,0.049137,0.007944,1.54583,0.072348,1.45377,0.530449,24.613535,774.075213,10178.687809,6361.679881
1,7,29,3,7,37.2,1.538,0.048375,0.007397,1.544216,0.067581,1.45608,0.518653,25.281379,787.237327,10431.346526,6519.591579
1,7,30,3,7,38.363,1.478,0.047562,0.006873,1.543118,0.064338,1.459057,0.506463,25.952525,798.856209,10637.925073,6648.703171
1,7,31,3,7,39.525,1.418,0.046572,0.006378,1.539377,0.060739,1.459053,0.494506,26.62622,806.731564,10806.911082,6754.319426
1,7,32,3,7,40.688,1.358,0.045507,0.005914,1.53573,0.057466,1.458919,0.483037,27.303157,812.305467,10942.961898,6839.351186
1,7,33,3,7,41.85,1.298,0.044356,0.005471,1.533535,0.055496,1.460282,0.471579,27.981805,816.254214,11031.597012,6894.748133
1,7,34,3,7,43.013,1.238,0.043224,0.00505,1.532737,0.05478,1.46311,0.459993,28.66291,818.466266,11068.155086,6917.596929
1,7,35,3,7,44.175,1.178,0.034404,0.003794,1.263535,0.049895,1.209603,0.368605,29.348077,675.010135,9086.679653,5679.174783
1,7,36,3,7,45.57,1.106,0.033036,0.003436,1.260296,0.04791,1.209169,0.35854,30.170647,669.536341,9046.97114,5654.356962
1,7,37,3,7,46.5,1.067,0.032309,0.003243,1.256809,0.045774,1.207247,0.352447,30.720648,668.627361,9076.844872,5673.028045
1,7,38,3,7,47.07,1.028,0.031439,0.003078,1.256965,0.045869,1.208585,0.348408,31.058175,659.150756,8944.15696,5590.0981
1,7,39,3,7,47.256,0.995,0.030134,0.002993,1.244278,0.038329,1.19444,0.350728,31.170664,635.100371,8812.613611,5507.883507
1,7,40,3,7,47.442,0.905,0.027145,0.002739,1.233905,0.031207,1.182429,0.35406,31.283603,575.996374,8182.466838,5114.041774
1,7,41,3,7,47.628,0.748,0.022231,0.002278,1.224364,0.02465,1.171154,0.357873,31.396637,474.946278,6912.293947,4320.183717
1,7,42,3,7,47.814,0.501,0.014299,0.001474,1.179585,0.022039,1.127275,0.348076,31.509278,308.395041,4553.087928,2845.679955
1,7,43,3,7,48,0.07,0.001996,0.000208,1.140581,0.019907,1.08857,0.341078,31.622381,41.908914,630.297223,393.935764
1,8,1,3,9,1.3,2.4,0.333333,5.323407,0,0.355805,0.281824,-0.217192,8.416716,26.353407,-26.402549,-16.501593
1,8,2,3,9,2.325,2.358,0.333333,2.78238,0,0.356176,0.27482,-0.226573,8.640222,26.607543,-51.001986,-31.876241
1,8,3,3,9,3.45,2.259,0.333333,1.742671,0,0.355657,0.26606,-0.236017,8.911705,26.253039,-80.345735,-50.216084
1,8,4,3,9,5.45,2.338,0.333333,0.971492,0,0.359755,0.253457,-0.25531,9.46261,29.183226,-160.211122,-100.131951
1,8,5,3,9,7.45,2.339,0.333333,0.62915,0,0.3626,0.239366,-0.272365,10.098897,31.405291,-266.224248,-166.390155
1,8,6,3,9,9.3,2.848,0.333333,0.45276,0,0.373899,0.231689,-0.293463,10.758642,42.007131,-494.827674,-309.267296
1,8,7,3,9,11.625,3.708,0.072327,0.082202,1.521429,0.272337,1.191478,0.984527,12.160693,359.339662,3451.752635,2157.345397
1,8,8,3,9,12.555,3.672,0.071457,0.070785,1.512169,0.265365,1.21138,0.943204,12.522699,383.655784,3750.450279,2344.031424
1,8,9,3,9,13.95,3.418,0.065976,0.054727,1.492505,0.249905,1.22519,0.888218,13.107423,395.706239,4001.870868,2501.169293
1,8,10,3,9,15.113,3.196,0.061854,0.044756,1.482165,0.23796,1.23817,0.848749,13.616041,403.507234,4180.237975,2612.648734
1,8,11,3,9,16.275,3.002,0.058386,0.03714,1.468809,0.22625,1.246463,0.809271,14.140685,411.522449,4348.395888,2717.74743
1,8,12,3,9,17.438,2.833,0.055716,0.031585,1.463031,0.212594,1.25704,0.778143,14.68237,422.23163,4557.825794,2848.641121
1,8,13,3,9,18.6,2.687,0.05354,0.027184,1.455037,0.199252,1.264057,0.747658,15.237016,433.70755,4771.400626,2982.125391
1,8,14,3,9,19.763,2.561,0.051767,0.023696,1.446081,0.186014,1.268512,0.718768,15.805045,446.332376,4998.100898,3123.813061
1,8,15,3,9,20.925,2.452,0.050448,0.020935,1.439512,0.173571,1.273698,0.692831,16.384097,461.099609,5248.326381,3280.203988
1,8,16,3,9,22.088,2.358,0.049516,0.018771,1.4359,0.160369,1.279488,0.671147,16.974743,478.133496,5539.707847,3462.317404
1,8,17,3,9,23.25,2.276,0.051197,0.017945,1.501394,0.148138,1.343741,0.685922,17.57345,519.475093,6165.190306,3853.243941
1,8,18,3,9,24.413,2.203,0.050827,0.01644,1.502416,0.135394,1.352145,0.668796,18.182986,541.6651,6540.672905,4087.920566
1,8,19,3,9,25.575,2.138,0.05053,0.015149,1.501167,0.122851,1.357703,0.652101,18.800253,564.290307,6931.521757,4332.201098
1,8,20,3,9,26.738,2.078,0.050384,0.01401,1.500647,0.112677,1.364185,0.635323,19.424799,588.294229,7325.627095,4578.516934
1,8,21,3,9,27.9,2.018,0.050193,0.013012,1.500533,0.102131,1.369965,0.620666,20.05603,611.622357,7731.001508,4831.875942
1,8,22,3,9,29.063,1.958,0.049968,0.012108,1.500579,0.092446,1.375543,0.606768,20.693932,634.359483,8132.513355,5082.820847
1,8,23,3,9,30.225,1.898,0.049747,0.011298,1.502285,0.083477,1.382252,0.594311,21.336891,656.914013,8536.924011,5335.577507
1,8,24,3,9,31.388,1.838,0.049498,0.010534,1.504234,0.076539,1.389475,0.581325,21.985043,678.911939,8915.493992,5572.183745
1,8,25,3,9,32.55,1.778,0.049192,0.009854,1.506965,0.068963,1.396565,0.570354,22.637772,699.879102,9303.739551,5814.83722
1,8,26,3,9,33.713,1.718,0.048761,0.009218,1.509518,0.062184,1.403328,0.559627,23.295485,719.595841,9674.427617,6046.517261
1,8,27,3,9,34.875,1.658,0.049074,0.008764,1.533736,0.055677,1.429828,0.557707,23.956076,748.277073,10178.859397,6361.787123
1,8,28,3,9,36.038,1.598,0.04827,0.008131,1.527627,0.051332,1.428722,0.543171,24.620758,761.184548,10428.927444,6518.079652
1,8,29,3,9,37.2,1.538,0.047388,0.007541,1.521342,0.047491,1.427162,0.5291,25.2882,772.019173,10647.207723,6654.504827
1,8,30,3,9,38.363,1.478,0.046503,0.00699,1.517061,0.044875,1.4275,0.515491,25.959028,781.969888,10832.971757,6770.607348
1,8,31,3,9,39.525,1.418,0.045473,0.006475,1.510974,0.041866,1.425598,0.502461,26.632407,788.599997,10985.854084,6866.158802
1,8,32,3,9,40.688,1.358,0.044377,0.005995,1.505255,0.039135,1.423782,0.490073,27.309038,793.083053,11107.134328,6941.958955
1,8,33,3,9,41.85,1.298,0.043277,0.005545,1.501785,0.037477,1.424125,0.478154,27.987307,796.357017,11189.807689,6993.629805
1,8,34,3,9,43.013,1.238,0.042167,0.005121,1.50052,0.036872,1.42661,0.466585,28.668228,798.344653,11230.917589,7019.323493
1,8,35,3,9,44.175,1.178,0.033445,0.00387,1.234815,0.032154,1.176539,0.376244,29.353222,656.788755,9278.243415,5798.902135
1,8,36,3,9,45.57,1.106,0.032155,0.003514,1.232964,0.030227,1.177519,0.366829,30.175561,652.223626,9259.141028,5786.963142
1,8,37,3,9,46.5,1.067,0.031486,0.003322,1.230978,0.028158,1.177098,0.3613,30.725436,652.132709,9307.749646,5817.343529
1,8,38,3,9,47.07,1.028,0.030638,0.003155,1.231062,0.028246,1.178398,0.357336,31.062827,642.879695,9176.106052,5735.066283
1,8,39,3,9,47.256,0.995,0.028949,0.002999,1.199566,0.023204,1.147115,0.351602,31.174515,610.087382,8836.763642,5522.977276
1,8,40,3,9,47.442,0.905,0.02523,0.002619,1.150146,0.020409,1.099256,0.338953,31.286187,535.568697,7834.632623,4896.64539
1,8,41,3,9,47.628,0.748,0.019967,0.002079,1.103311,0.017959,1.053794,0.327316,31.398081,427.391973,6322.667553,3951.66722
1,8,42,3,9,47.814,0.501,0.012778,0.001336,1.056416,0.016136,1.008284,0.315655,31.510102,275.856318,4129.215591,2580.759744
1,8,43,3,9,48,0.07,0.001769,0.000185,1.005318,0.015071,0.958672,0.303049,31.622468,36.908149,560.024396,350.015248
1,9,1,3,11,1.3,2.4,0.333333,5.323407,0,0.355805,0.281824,-0.217192,8.416716,26.353407,-26.402549,-16.501593
1,9,2,3,11,2.325,2.358,0.333333,2.78238,0,0.356176,0.27482,-0.226573,8.640222,26.607543,-51.001986,-31.876241
1,9,3,3,11,3.45,2.259,0.333333,1.742671,0,0.355657,0.26606,-0.236017,8.911705,26.253039,-80.345735,-50.216084
1,9,4,3,11,5.45,2.338,0.333333,0.971492,0,0.359755,0.253457,-0.25531,9.46261,29.183226,-160.211122,-100.131951
1,9,5,3,11,7.45,2.339,0.333333,0.62915,0,0.3626,0.239366,-0.272365,10.098897,31.405291,-266.224248,-166.390155
1,9,6,3,11,9.3,2.848,0.333333,0.45276,0,0.373899,0.231689,-0.293463,10.758642,42.007131,-494.827674,-309.267296
1,9,7,3,11,11.625,3.708,0.070236,0.081744,1.494594,0.251498,1.15694,0.979057,12.174506,349.716317,3440.37722,2150.235762
1,9,8,3,11,12.555,3.672,0.069431,0.07061,1.486763,0.243733,1.177199,0.940252,12.536813,373.670996,3747.145359,2341.96585
1,9,9,3,11,13.95,3.418,0.064189,0.054786,1.46949,0.226816,1.191767,0.889123,13.120523,385.681023,4013.958321,2508.723951
1,9,10,3,11,15.113,3.196,0.06032,0.04506,1.463296,0.213452,1.207036,0.854319,13.628698,394.092635,4215.500041,2634.687525
1,9,11,3,11,16.275,3.002,0.057076,0.0377,1.455651,0.200209,1.218959,0.820452,14.153658,403.180889,4416.571048,2760.356905
1,9,12,3,11,17.438,2.833,0.054437,0.031984,1.446838,0.187127,1.227886,0.787814,14.693921,413.08814,4621.737819,2888.586137
1,9,13,3,11,18.6,2.687,0.052353,0.027589,1.439548,0.173642,1.235694,0.758624,15.248078,424.591781,4848.421448,3030.263405
1,9,14,3,11,19.763,2.561,0.050792,0.024212,1.435668,0.159402,1.244032,0.734123,15.816,438.325794,5111.955543,3194.972214
1,9,15,3,11,20.925,2.452,0.049787,0.021605,1.437599,0.145731,1.25599,0.714434,16.395064,455.297934,5419.222375,3387.013984
1,9,16,3,11,22.088,2.358,0.049416,0.019715,1.450517,0.130201,1.274974,0.703842,16.986104,477.084606,5817.355184,3635.84699
1,9,17,3,11,23.25,2.276,0.05065,0.018551,1.500854,0.120771,1.328517,0.708654,17.583819,514.195593,6377.033969,3985.64623
1,9,18,3,11,24.413,2.203,0.050272,0.016985,1.500617,0.108733,1.336679,0.690626,18.192971,536.057606,6761.583708,4225.989817
1,9,19,3,11,25.575,2.138,0.05004,0.015679,1.500447,0.096448,1.343748,0.674524,18.810033,559.071637,7177.323919,4485.82745
1,9,20,3,11,26.738,2.078,0.049976,0.014536,1.50174,0.086342,1.352289,0.65878,19.434459,583.744454,7603.656399,4752.28525
1,9,21,3,11,27.9,2.018,0.049903,0.013544,1.504491,0.075826,1.361053,0.645584,20.06557,608.221509,8049.032485,5030.645303
1,9,22,3,11,29.063,1.958,0.049812,0.012647,1.507986,0.066191,1.370164,0.633288,20.70334,632.453694,8495.670055,5309.793784
1,9,23,3,11,30.225,1.898,0.049666,0.011819,1.511265,0.057616,1.378882,0.621229,21.34606,655.875787,8931.258854,5582.036784
1,9,24,3,11,31.388,1.838,0.049466,0.011029,1.514046,0.051142,1.387451,0.608221,21.99395,678.47244,9335.54521,5834.715756
1,9,25,3,11,32.55,1.778,0.049198,0.010321,1.5173,0.044211,1.395655,0.596909,22.646353,699.953457,9744.293193,6090.183245
1,9,26,3,11,33.713,1.718,0.0488,0.009652,1.520171,0.038271,1.403391,0.58556,23.303675,720.133879,10129.860018,6331.162511
1,9,27,3,11,34.875,1.658,0.047788,0.008829,1.502235,0.037692,1.393513,0.562364,23.962486,729.662148,10269.343393,6418.339621
1,9,28,3,11,36.038,1.598,0.046929,0.008174,1.493464,0.034062,1.390272,0.546571,24.626835,741.06528,10499.381238,6562.113274
1,9,29,3,11,37.2,1.538,0.046,0.007566,1.48473,0.03088,1.386723,0.531389,25.293958,750.485613,10698.140989,6686.338118
1,9,30,3,11,38.363,1.478,0.045096,0.007005,1.478768,0.028708,1.385687,0.517154,25.96453,759.387283,10872.532041,6795.332525
1,9,31,3,11,39.525,1.418,0.044118,0.00649,1.473068,0.026192,1.384355,0.504158,26.637619,766.085642,11027.276891,6892.048057
